Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-428.4916	-440.2618	11.77018	0.7945413	1.183706
6	-428.3034	-439.9829	11.67942	0.735371	1.308963
12	-427.5906	-439.4138	11.82323	1.005683	0.9321598
18	-429.6044	-441.737	12.13263	0.4792874	1.142312
24	-429.7512	-441.5064	11.75522	0.702458	1.273977
30	-428.3087	-439.9958	11.68713	0.5822971	1.423633
36	-428.6501	-440.042	11.3919	0.403212	1.769549
42	-432.6999	-443.9656	11.26571	0.5893955	1.727542
48	-428.3778	-440.0097	11.63189	0.6494781	1.414416
54	-430.8924	-442.0433	11.15083	0.4266063	1.918901
60	-431.5679	-443.7607	12.19274	0.1617962	1.357178
66	-431.1657	-442.6429	11.47729	0.8453898	1.382267
72	-426.7262	-438.5081	11.78189	1.006617	0.9746498
78	-426.6609	-438.5184	11.85749	1.006617	0.8932373
84	-428.2295	-440.2918	12.06237	0.5343588	1.155752
90	-428.4291	-440.3601	11.93097	0.8503465	0.9820018
96	-429.0901	-440.7894	11.69935	0.7897026	1.247983
102	-432.8219	-444.3504	11.52845	1.279631	0.9543286
108	-433.2126	-445.4158	12.20318	0.838079	0.6304616
114	-426.847	-438.7771	11.93004	0.7031528	1.123265
120	-428.7234	-440.4855	11.76212	0.8899445	1.106153
126	-428.0505	-439.7734	11.72291	1.186225	0.8399979
132	-428.294	-440.1198	11.82575	1.244558	0.4963297
138	-426.5828	-438.3655	11.78273	1.244558	0.6614019
144	-426.5871	-438.2666	11.67957	1.375724	0.5918181
150	-427.8198	-439.302	11.48225	1.588064	0.5034909
156	-427.8138	-439.5129	11.69919	0.9548531	1.104351
162	-430.6507	-442.1839	11.53318	1.154696	1.073066
168	-430.3718	-442.3305	11.95866	0.7292107	1.073066
174	-428.1909	-440.1054	11.91454	0.7386602	1.105121
180	-427.1069	-438.8822	11.77531	0.9834369	1.004725
186	-426.8538	-438.4174	11.5636	0.8436946	1.315019
192	-426.4454	-438.3728	11.92738	0.657307	1.166335
198	-426.4239	-437.8914	11.46747	1.522579	0.3254541
204	-431.1663	-442.8875	11.72113	1.343516	0.4485098
210	-430.1433	-441.5939	11.45065	1.537221	0.3234506
216	-429.5073	-440.5541	11.04678	1.908122	0.2965918
222	-431.566	-443.0783	11.51227	1.516523	0.369373
228	-427.8477	-439.0039	11.15617	1.734455	0.2569031
